Unnamed: 0,text,label,pred,confidence,correct
1236,"As of 2017 , the books had collectively sold more than seven million copies , and appeared on numerous childrens ' best-seller lists .",0,0,0.89884555,True
1619,The song received generally positive reviews from music critics .,0,0,0.9680491,True
536,"For 95 - 97 % of cases , infection is resolved after one dose of metronidazole .",1,1,0.97936934,True
2767,Seaweed is under consideration as a potential source of bioethanol .,1,1,0.9791077,True
2346,Eukaryotic cells have a highly evolved process of secretion .,1,1,0.9844901,True
2669,"As a profession , medical illustration has a more recent history .",1,1,0.6566683,True
2149,China has officially cited resource depletion and environmental concerns as the reasons for a nationwide crackdown on its rare- earth mineral production sector .,1,1,0.97853523,True
264,They should fire that awful accountant .,1,0,0.97649664,False
2469,There are a wide variety of symptoms that have been found to be associated with sensory overload .,1,1,0.97691476,True
1294,Conscious thought is not necessary for knowledge of results to have its effect .,0,0,0.92707443,True
1749,At 10.00 am there was a large crowd of people watching the action .,0,0,0.98229766,True
200,"No matter what anyone thinks , remember what you think is the right thing to do , and do it .",0,0,0.9785743,True
2514,"The work is anonymous , and there is speculation about the author 's identity .",1,0,0.922534,False
2199,Caramel sauce is made by mixing caramelized sugar with cream .,1,0,0.57821333,False
2462,The park has been frequently closed to visitors because of sulphuric gas emissions .,1,1,0.9570668,True
1935,This lets the photographer control the amount of light reaching the film or image sensor .,1,0,0.729716,False
329,He 's very keen on getting a puppy .,0,0,0.9788518,True
886,Other forms of PAH are far more common .,0,0,0.97776276,True
938,"While these literary sources do not prove that the punishment still took place , they do provide evidence that it had not been forgotten .",0,1,0.9055674,False
2223,These frogs do not have the adhesive toe disc cups found in the tree frogs .,1,1,0.7279646,True
2232,"Wrasses can put their jaws forwards , usually with separate jaw teeth that jut outwards .",1,1,0.98398906,True
2685,Typically unitary authorities cover towns or cities which are large enough to function independently of county or other regional administration .,1,1,0.97909045,True
1758,"Since cholera became common in the 19th century , it has killed tens of millions of people .",0,1,0.7345753,False
2444,"Perjury is a serious crime because it might be used to take away the power of a court , which can lead to punishment for the wrong person .",1,1,0.9571884,True
628,"In most cases , contribution claims are made like the original claim itself .",0,1,0.8129278,False
1783,"One of the main industries in the town is tourism , most notably scuba diving .",0,0,0.9647979,True
965,"After 1998 , he began suffering from both weight - control problems and injuries .",0,0,0.96005166,True
1240,It is made up of 8 districts and 28 municipalities .,0,0,0.5629725,True
1140,The musical film was a natural development of the stage musical after the emergence of sound film technology .,0,0,0.8487615,True
313,I wish I could have had a chance to clean up before your arrival .,0,0,0.98079795,True
37,Both of my friends will be studying abroad next year so I am a little sad .,0,0,0.9819723,True
999,"Straight rail was played professionally in the US from 1873 to 1879 , but is uncommon there today .",0,0,0.90863705,True
1464,Reintroduction is the release of species back into the wild .,0,1,0.924823,False
1049,Pure aluminum is quite soft and lacking in strength .,0,1,0.5060189,False
1978,"Built between 2003 and 2006 out of formerly barren lands , it covers 40 hectares .",1,0,0.8978547,False
2737,"Eucalypts were introduced to Brazil in 1910 , for timber substitution and the charcoal industry .",1,1,0.96719164,True
2337,"The three - toed hind limbs were long and thick , supporting the body in a bipedal posture .",1,1,0.98204803,True
1409,"Because it requires breaking the skin barrier , tattooing carries health risks including infection and allergic reactions .",0,1,0.95703393,False
1673,"But in the inland areas more than half of the population was Serbo- Croatian speaking , after the first years of the 18th century .",0,1,0.60707486,False
905,God created the universe and everything in it in six days .,0,0,0.97505784,True
1791,"From 2014 the museum faced budget cuts that dropped its maintenance to less than R $ 520,000 annually .",0,0,0.94550633,True
541,"Perspective drawings have a horizon line , which is often implied .",1,1,0.77037054,True
1056,Most Irish people who came to the United States during the 1800s lived in big cities where there were many other Irish people .,0,0,0.9690652,True
1643,The pumpkin is native to the continent of North America .,0,0,0.96555895,True
745,This phrase is British in origin and derives from sports that use goalposts .,1,0,0.89402395,False
2343,"At first , historical linguistics served as the cornerstone of comparative linguistics primarily as a tool for linguistic reconstruction .",1,1,0.97123915,True
1283,"In order to make it possible for all the Form 3 students to study as Form 4 in the school , the school changed the class structure .",0,0,0.9731607,True
1282,Costa Rica developed high literacy rates and education levels .,0,0,0.9741624,True
1840,Increasing market share is one of the most important objectives of business .,0,0,0.9744514,True
666,He played a brief part in the revolutionary events of 1848 .,0,0,0.9575265,True
17,"When the parade reached the end of its route , the people began to shout .",0,0,0.9717381,True
2526,"Editors have so far released two platinum studio albums , and six in total , with several million combined sales .",1,1,0.90321875,True
2507,"However , it is an extremely persistent organic pollutant ; it does not easily break down .",1,1,0.98039573,True
424,It can be used as a mordant .,0,0,0.88838094,True
645,Shabbat is a day of celebration as well as prayer .,0,0,0.5805825,True
631,All- female bands are not restricted by mainstream genres .,0,0,0.91619396,True
124,"The moment when the earthquake hit , the tsunami sirens began to shriek .",1,1,0.7209392,True
1786,The film received generally positive reviews .,0,0,0.96790296,True
2074,"Estimates for the total number of casualties in the war vary , because many deaths went unrecorded .",1,1,0.7840378,True
2744,"In the knockout stage , teams play against each other over two legs on a home - and - away basis , except for the one-match final .",1,0,0.9153895,False
2085,"The English text comprises 108,260 words and is divided into two parts , each reading as a continuous narrative with no chapter divisions .",1,1,0.9655438,True
303,Nobody spoke another word after the professor got mad .,0,0,0.9810869,True
2509,The boiling point of a liquid varies depending upon the surrounding environmental pressure .,1,1,0.8263838,True
2413,"Self resonant loop antennas are relatively large , governed by the intended wavelength of operation .",1,1,0.9789342,True
2191,Grosics died on 13 June 2014 after suffering from cardiac and lung problems .,1,0,0.5420155,False
1586,He was one of the best known politicians in Sweden .,0,0,0.97381645,True
2649,"For increased efficiency the sectors should be serviced in order of proximity to the current head position , not the order received .",1,1,0.94888186,True
2189,Females reach sexual maturity at 4 years while males do not reach maturity until 7 years old .,1,0,0.9314084,False
2786,Visitors typically arrive at a tram station in the arrival plaza between the administrative buildings and the museum entrance .,1,0,0.95313185,False
654,Similarities in his musical style with the earlier works of Mozart have often been noted .,0,0,0.7946395,True
1528,Eggs are laid singly under old leaves of a host plant and are green or grey blue .,0,0,0.8645342,True
843,He quit the band in 2008 to put more energy into his career as a pilot .,0,0,0.9669631,True
2614,Three soccer grounds using artificial turfs were opened on 3 October 2012 .,1,0,0.9729653,False
2028,Different filters are used to select the wavelength of light which the solution absorbs the most .,1,1,0.7400771,True
2132,"The station 's large hall was chosen because its dimensions are similar to 19th century concert halls , that is , it is shaped in the 'shoebox style ' .",1,0,0.9425883,False
203,We used worms on our fishing hooks .,0,0,0.980183,True
1913,GCs are part of the feedback system for the immune system .,1,1,0.96613544,True
2001,The first goal of treating gout is to reduce the symptoms of an acute attack .,1,1,0.97376716,True
1504,"The third rail is usually located outside the two running rails , but occasionally between them .",0,0,0.9712686,True
720,There are several types of wordplay used in cryptics .,1,0,0.5211048,False
1607,Production and use of energy resources is important to the economy of the world .,0,0,0.97179866,True
1903,"Mars is a terrestrial planet that consists of minerals containing silicon and oxygen , metals , and other elements that typically make up rock .",1,1,0.97836554,True
1176,"The female potoroos can have two babies in a year , but only carry one at a time .",0,0,0.8670111,True
1463,"Before contact with Europeans , the indigenous peoples of North America were divided into many different polities , from small bands of a few families to large empires .",0,1,0.98002565,False
446,"Thin slices or strips of vegetables or seafood are dipped in the batter , then briefly deep-fried in hot oil .",0,1,0.5285229,False
675,"A special Christmas family meal is traditionally an important part of the holiday 's celebration , and the food that is served varies greatly from country to country .",0,0,0.9324656,True
431,March music is often important for ceremonial occasions .,0,0,0.94602966,True
1651,"In 1907 , residents of the town decided to incorporate .",0,0,0.97005695,True
163,Israelis must serve in the military .,0,0,0.93900883,True
1618,The song was given positive reviews from music critics .,0,0,0.97209686,True
1419,"The professors currently hold their positions for three years , extendable for a fourth year .",0,0,0.7562275,True
2657,"The steppe region had long been inhabited by mounted nomads , and from the central steppes they could reach all areas of the Asian continent .",1,1,0.9808251,True
1029,"However , species vary in the details .",0,0,0.96696234,True
578,There are many other variations on male masturbation techniques .,1,1,0.96105236,True
1366,The phrase is used in widely varying contexts .,0,0,0.96993476,True
1855,Since the end of the series rumors have circulated that a feature length movie was in the works .,0,0,0.97054416,True
2467,"The historical journal , a forum where academic historians could exchange ideas and publish newly discovered information , came into being in the 19th century .",1,1,0.9307179,True
888,This species is blue-green to green in color and commonly grows to approximately 46 cm .,0,0,0.95475006,True
1662,Today Trailways members are spread across North America .,0,0,0.9724516,True
230,Please help me to make sense of this terrible news .,0,0,0.9764629,True
2484,Hyperoliids range from 1.5 to in body length .,1,1,0.9389037,True
2242,"At about 11 : 31 AM MST , the track of both airplanes intersected over the canyon , and they hit each other .",1,1,0.69040424,True
1882,The grinding of solid matters occurs under exposure of mechanical forces that trench the structure by overcoming of the interior bonding forces .,1,1,0.9814726,True
1917,Urban legend says that Bobtails are the result of a cross breeding between a domestic tabby cat and a wild bobcat .,1,1,0.9400557,True
1325,"In most species , the female does most or all of the nest construction , though the male often helps .",0,0,0.85445815,True
1953,"The following is a list of active , unofficial codes that emulate the ISO 4217 format .",1,1,0.92778313,True
1647,"The most common criticisms were about the two -player mode , a first for the series .",0,0,0.9724079,True
379,It was found that exercise increases vitality .,0,0,0.7783533,True
1656,The party declined rapidly after the 1856 election .,0,0,0.87170255,True
2020,"The theory has been criticized and modified over the course of time , as one of several competing theories of emotion .",1,1,0.9410811,True
1260,Visibility of less than 100 m is usually reported as zero .,0,0,0.96325904,True
1839,"The library has a chess room that houses a wide range of materials dedicated to the history , study and practice of chess .",0,0,0.9632124,True
53,They got together to pray and wish the rains would stop flooding the river and drowning the crops .,0,0,0.9616615,True
1544,Architecture is the art and science of designing buildings and structures .,0,0,0.9611213,True
1987,"The frog has a few native predators , among them snakes and birds .",1,0,0.8982526,False
1,Lucy cleaned up the chemistry equipment .,0,0,0.9779443,True
936,Patients come to an emergency department with little warning .,0,0,0.9727022,True
2780,"As a result , the two worlds collide and it seems they are doomed by circumstance .",1,0,0.567732,False
1292,"There should be multiple ways of sending emergency information so that if one does not work , the others might .",0,0,0.97116625,True
2560,"The number of strings on the rebec varies from 1 to 5 , although three is the most common number .",1,0,0.8918481,False
1350,The total number of people with this infection is higher in some countries in Africa and Asia .,0,0,0.8563728,True
1981,A nuclear meltdown may be part of a chain of disasters .,1,1,0.9083448,True
1331,"Following two major accidents in 2002 and 2003 , one of the main issues in safety has been at the corner 130R .",0,0,0.9604083,True
2374,"The Romans adopted the Greek tradition , writing at first in Greek , but eventually chronicling their history in a freshly non-Greek language .",1,1,0.84196573,True
2720,"Most tin whistles are in D , because they are often used in music with fiddles .",1,0,0.8432042,False
1493,A design competition in 1927 did not produce a winning entry .,0,0,0.9765257,True
2648,"For efficiency the sectors should be serviced in order of proximity to the current head position , rather than in the order received .",1,1,0.95068383,True
1670,"People have been pedicuring their nails for more than 4,000 years .",0,1,0.9255534,False
515,"The throwback uniforms would have an impact on future seasons in the NHL , as several teams adopted throwbacks as alternate jerseys .",1,0,0.6129287,False
2078,Is responsible for emulating realistic laws of physics within the application .,1,1,0.91129893,True
2810,This subfamily is widely distributed and members are adapted to a wide variety of environments .,1,1,0.94990164,True
766,"Since the development of technology , Transmission and storage systems have been of immense interest to technologists and technology users .",1,1,0.97274214,True
2589,"The eastern border of the province corresponds to the western side of the Maas , which originates in France .",1,1,0.8651432,True
121,I am a researcher in applied corpus linguistics .,1,1,0.92587405,True
1739,"Unlike war crimes , crimes against humanity can happen during peace or war .",0,1,0.8143801,False
1080,A computer program is usually written by a computer programmer in a programming language .,0,0,0.96759063,True
1031,"It flies slowly with its head facing downwards , looking for its main food , the large apple snails .",0,0,0.865297,True
1729,The city is notable for its well - preserved downtown with a number of remaining historic businesses .,0,0,0.79012203,True
2230,There were some changes in the terms of their service which may have created resentment .,1,0,0.76643413,False
920,"Agriculture is still one of the main activities in the province , adding 15 % to its output .",0,0,0.9571691,True
1296,African elephants receive some legal protection in every country where they are found .,0,0,0.87623924,True
617,"However , the entry must be written to the backing store at some point in time .",0,0,0.9775835,True
148,"It is too far for Jamie to walk to , especially because she is pregnant and easily exhausted .",0,0,0.9770418,True
1452,"Although American units were usually able to get new troops quickly , the replacements rarely had enough training .",0,0,0.59975916,True
2127,"After September 1939 , desperate efforts were made to improve the situation , but with very little result .",1,0,0.8735467,False
2055,There have been numerous revivals since newer styles supplanted ragtime in the 1920s .,1,1,0.88388574,True
539,"No matter how advanced the semiconductor process or how fast the switching speed , this places a practical limit on how many instructions can be simultaneously dispatched .",1,1,0.9714973,True
211,It was from that point that our group realized that it would be impossible to finish by the deadline .,0,0,0.9787198,True
457,Exploring the mines is not allowed by the prefecture and people caught get heavy fines .,0,0,0.96122074,True
2781,As a result the two worlds collide and it seems they are doomed by circumstance .,1,0,0.79915136,False
963,These are forest birds that tend to feed on insects at or near the ground .,0,0,0.8929754,True
751,"The evolutionary history of scorpions goes back to the Silurian , 430 million years ago .",1,1,0.9383093,True
1536,Sixth is the roof escape opening that is in place on all Funny Cars since the division was made in the early 1970s .,0,0,0.88774747,True
2104,The health risks associated with nuclear materials have also featured prominently in Australian anti-nuclear campaigns .,1,1,0.9222809,True
1958,Albatrosses live much longer than other birds ; they delay breeding for longer and invest more effort into fewer young .,1,1,0.9791899,True
98,He is a passionate bird watcher .,0,0,0.97605807,True
1340,In 1873 mine employers attempted to introduce Saturday afternoon and Sunday shifts .,0,0,0.95036256,True
2636,Rat snakes are commonly kept as pets by reptile enthusiasts .,1,1,0.5494083,True
1053,Some serious nuclear accidents have occurred .,0,0,0.94230074,True
2269,It is a close relative of the mourning and eared doves .,1,0,0.6361804,False
1231,The islands are a popular destination for tourists .,0,0,0.974451,True
1111,The A $ 32 million first phase of a major upgrade began in 2010 and is expected to be completed during 2015 .,0,0,0.9703507,True
811,There exist more complicated algebraic solutions for the general cubic equation and quartic equation .,1,1,0.9759665,True
701,It is possible to walk upon the walls for roughly half the circumference .,1,0,0.9487124,False
669,"In many countries , drowning is one of the main causes of preventable death for children under 12 years old .",0,0,0.53717583,True
624,Up - and-over or overhead doors are often used in garages .,0,0,0.9472476,True
1736,During the Spanish Civil War he left his work to be in theater as an amateur actor .,0,0,0.9392068,True
1234,Caramel sauce is made from heating water and caster sugar at a low to medium temperature .,0,1,0.5687305,False
2807,"In the center of a village , the ground begins to open up and a strange green light emanates from within .",1,0,0.6715985,False
2594,"A flounder 's diet consists mainly of fish spawn , crustaceans , polychaetes and small fish .",1,1,0.98141474,True
1851,Electric rays are found from shallow coastal waters down to at least 1000 m deep .,0,1,0.5114769,False
2207,"Soaps and detergents help to spread the oils and dirt particles through the water , so they can be washed away .",1,1,0.5061415,True
2084,The current cantonal constitution dates from 1997 .,1,0,0.89946294,False
594,Large parts of the world remained plagued by largely preventable or treatable infectious diseases .,1,1,0.9660588,True
1816,"Naming a child after a relative , friend , or well - known person is a common practice in the English -speaking world .",0,0,0.9543837,True
2235,"Farmer was diagnosed with esophageal cancer in the spring of 1970 , which was attributed to her lifelong habit of heavy smoking .",1,1,0.96999514,True
2121,"The wreath was added against the rules of heraldry , breaking up the carpet pattern .",1,1,0.9627745,True
2801,"With their long velar filaments deployed , Vampire Squid have been observed drifting along in the deep , black ocean currents .",1,1,0.9755986,True
1523,A table consists of an orderly arrangement of rows and columns .,0,0,0.896521,True
1177,Operators also check clothing for foreign objects before placing them into the machine .,0,0,0.96471256,True
2363,Secondary cells are rechargeable .,1,1,0.98439294,True
2491,Many game artists are called upon to develop graphical treatments for the environments and elements in which role - playing games take place .,1,1,0.95848083,True
1742,"Basic general information about the clients : creator / company , license , etc .",0,0,0.97258174,True
2102,The main attack tried to rescue the trapped battalions .,1,0,0.82569087,False
1318,Call and response singing is common in modern Western popular music .,0,0,0.9557471,True
1878,The purpose of a formal name is to have a single name which is accepted and used worldwide for a particular plant or plant group .,0,0,0.7740142,True
1836,"In appearance , it is light yellow and opaque , smooth and creamy .",0,0,0.7312096,True
482,"From time to time , individuals joined the Order by special permission .",0,0,0.95350707,True
2500,Producing a stop-motion animation using clay is extremely laborious .,1,0,0.7949164,False
1020,Drug trafficking and illegal drug use is a big problem in the nation .,0,0,0.97208863,True
2397,"At the time of his disappearance he had climbed 10 out of the 14 eight - thousanders , all without supplementary oxygen .",1,1,0.95646167,True
1780,"Though he experimented in many styles of art , his unique talent was landscape painting .",0,0,0.9437736,True
2334,"For many years , efforts to discover brown dwarfs were fruitless .",1,1,0.5475347,True
560,Canada is also home to many indigenous languages .,1,0,0.9281413,False
854,"Since preservation , the railway has operated as a tourist attraction .",0,0,0.9560892,True
480,"Otherwise , companies in France was looking for graduated students with specialized skills , for jobs in key sectors .",0,0,0.8757935,True
175,"If they were just a little older , I would n't have to drive them to those early morning practice games .",0,0,0.98137003,True
417,The berry has a low sugar content and a mildly sweet taste .,0,0,0.87798136,True
1157,Rapid forces were needed to protect important locations from the enemy .,0,0,0.92600644,True
1235,Geordi was born blind and must wear a VISOR to help him see .,0,0,0.88236296,True
50,There was a wind howling all through the night and the next day .,0,0,0.98162663,True
13,The law does not allow us to make those kinds of deals anymore .,0,0,0.9818569,True
440,"The database has more than 15 million articles from more than 3,600 publications .",0,0,0.9734665,True
2156,"As part of the regeneration , the transport links to Ravenscraig will be greatly improved .",1,0,0.51914895,False
442,The currently accepted rules of ancient Greek boxing are based on historical references and images .,0,1,0.7169046,False
786,The theory of their use in sexual display was first proposed by Davitashvili in 1961 and has gained increasing acceptance since .,1,1,0.96726114,True
93,I knew bees could sting and I had to be careful around them .,0,0,0.9763169,True
1295,The filming schedule was intended to last 138 days but grew to 160 .,0,0,0.9766708,True
95,"While I was moving boxes , I heard a sudden loud noise and saw a big rip in my jeans .",0,0,0.9557076,True
915,"Brown recluse spiders are usually between 6 and , but may grow larger .",0,0,0.6217799,True
287,We hope to see that movie but I heard the tickets might be sold out .,0,0,0.98192894,True
796,The nouns and adjectives are created by removing the ending and thus obtaining the root .,1,1,0.9760273,True
2730,Balls of solid glass occasionally were used in a method purported to prevent lightning strikes to ships and other objects .,1,1,0.93984234,True
168,"If we were in charge of the government , I would pay more money to people who help people than to bankers .",0,0,0.9645872,True
1357,"In 2017 , the museum received 2,165,601 visitors , Scotland 's most popular visitor attraction that year .",0,0,0.953183,True
555,The number of chromosomes is 40 .,1,0,0.9688821,False
2113,"Roussimoff died in his sleep of congestive heart failure on the night of January 27 , 1993 , in a Paris hotel room .",1,1,0.8458928,True
919,"In zoos , lions have been known to breed with tigers .",0,0,0.7175392,True
1308,Blankets may also be used on the ground for a picnic or other places where people want to sit without their clothing getting dirty or wet .,0,0,0.94107425,True
16,She kept in touch with all of her friends during the holiday so she always knew what everyone was up to .,0,0,0.98069704,True
2350,Endgames can be classified according to the type of pieces remaining on the board .,1,0,0.95076865,False
1070,The group sings the theme music for the following anime .,0,0,0.9674914,True
2152,Intellectual disability has been documented under a variety of names throughout history .,1,1,0.96930546,True
556,The animated series takes place chronologically between the and films .,1,0,0.9104747,False
2511,Intellectual property laws have the effect of converting some goods to scarce goods by law .,1,1,0.94259024,True
1085,"Traditionally , this dance is performed only by women at night without any instruments .",0,0,0.96428454,True
1421,In later years a number of books from foreign publishers have been taken by Egyptian authorities .,0,0,0.9771031,True
2699,"While the cause of the common cold has only been identified since the 1950s , the disease has been with humanity throughout history .",1,1,0.9353427,True
1893,"The new flag is a horizontal tricolor flag of yellow , green , and red charged with a five-pointed white star in the middle of the field .",1,0,0.73034906,False
19,We hope to meet at Whistler and go skiing together .,0,0,0.9780045,True
26,Several officials met to discuss the policy .,0,0,0.9789796,True
445,"Because he always needed money , he raised taxes and sold towns .",0,0,0.96863043,True
1837,"Throughout the campus , many fountains provide white noise as a background .",0,0,0.8878888,True
839,There were several inter-promotional matches after Unforgiven .,0,0,0.79765546,True
1795,"While there are many alternative treatments used for the common cold , there is not enough scientific evidence to support the use of most treatments .",0,1,0.5843462,False
